Date,Nifty Financial Services,Nifty IT,India VIX,Nifty Bank,Nifty 50
2017-02-10,8141.2001953125,10387.849609375,13.180000305175781,20213.666015625,8793.5498046875
2017-02-13,8158.2998046875,10452.900390625,13.6899995803833,20251.564453125,8805.0498046875
2017-02-14,8162.60009765625,10474.099609375,13.800000190734863,20257.86328125,8792.2998046875
2017-02-15,8147.35009765625,10427.650390625,14.210000038146973,20163.46484375,8724.7001953125
2017-02-16,8176.64990234375,10628.0498046875,13.729999542236328,20243.46484375,8778.0
2017-02-17,8281.5498046875,10527.2001953125,13.430000305175781,20551.111328125,8821.7001953125
2017-02-20,8313.75,10671.25,13.609999656677246,20676.859375,8879.2001953125
2017-02-21,8399.5498046875,10680.75,13.529999732971191,20860.70703125,8907.849609375
2017-02-22,8390.349609375,10514.7998046875,13.699999809265137,20868.20703125,8926.900390625
2017-02-23,8383.2001953125,10689.650390625,13.399999618530273,20876.408203125,8939.5
2017-02-27,8302.75,10706.7001953125,13.680000305175781,20612.810546875,8896.7001953125
2017-02-28,8286.900390625,10680.9501953125,13.789999961853027,20607.009765625,8879.599609375
2017-03-01,8377.349609375,10748.0498046875,13.579999923706055,20783.5078125,8945.7998046875
2017-03-02,8310.900390625,10741.599609375,13.359999656677246,20559.8125,8899.75
2017-03-03,8252.849609375,10806.25,13.350000381469727,20495.361328125,8897.5498046875
2017-03-06,8293.0,10779.0498046875,13.640000343322754,20663.41015625,8963.4501953125
2017-03-07,8283.4501953125,10799.099609375,13.880000114440918,20627.259765625,8946.900390625
2017-03-08,8299.4501953125,10739.4501953125,14.079999923706055,20676.310546875,8924.2998046875
2017-03-09,8320.4501953125,10724.75,14.390000343322754,20721.109375,8927.0
2017-03-10,8320.650390625,10749.849609375,13.960000038146973,20727.310546875,8934.5498046875
2017-03-14,8509.5,10879.25,12.399999618530273,21102.453125,9087.0
2017-03-15,8544.5498046875,10696.5498046875,12.420000076293945,21157.654296875,9084.7998046875
2017-03-16,8601.150390625,10822.099609375,11.90999984741211,21249.654296875,9153.7001953125
2017-03-17,8592.650390625,10900.75,11.850000381469727,21174.8046875,9160.0498046875
2017-03-20,8583.599609375,10776.75,12.020000457763672,21110.00390625,9126.849609375
2017-03-21,8561.9501953125,10787.2001953125,11.9399995803833,21018.755859375,9121.5
2017-03-22,8472.599609375,10783.2998046875,12.270000457763672,20781.107421875,9030.4501953125
2017-03-23,8520.900390625,10850.7998046875,11.84000015258789,20895.2578125,9086.2998046875
2017-03-24,8591.400390625,10768.9501953125,11.979999542236328,21122.3046875,9108.0
2017-03-27,8569.2998046875,10648.5,12.4399995803833,21056.65625,9045.2001953125
2017-03-28,8670.9501953125,10681.0498046875,12.119999885559082,21225.154296875,9100.7998046875
2017-03-29,8747.5,10741.25,12.09000015258789,21390.90234375,9143.7998046875
2017-03-30,8806.150390625,10730.75,12.149999618530273,21620.447265625,9173.75
2017-03-31,8734.2998046875,10703.25,12.420000076293945,21443.900390625,9173.75
2017-04-03,8825.7998046875,10592.0,11.489999771118164,21547.5,9237.849609375
2017-04-05,8804.099609375,10510.2998046875,11.550000190734863,21652.447265625,9265.150390625
2017-04-06,8789.9501953125,10538.150390625,11.289999961853027,21622.697265625,9261.9501953125
2017-04-07,8741.75,10485.75,11.6899995803833,21430.900390625,9198.2998046875
2017-04-10,8739.599609375,10338.150390625,11.619999885559082,21519.900390625,9181.4501953125
2017-04-11,8836.2998046875,10398.849609375,11.399999618530273,21735.8984375,9237.0
2017-04-12,8797.7001953125,10323.4501953125,11.630000114440918,21666.548828125,9203.4501953125
2017-04-13,8821.7001953125,10064.2001953125,11.579999923706055,21686.34765625,9150.7998046875
2017-04-17,8805.099609375,10000.900390625,11.890000343322754,21647.34765625,9139.2998046875
2017-04-18,8802.4501953125,9981.5498046875,12.380000114440918,21671.59765625,9105.150390625
2017-04-19,8789.7001953125,9944.7998046875,12.220000267028809,21556.099609375,9103.5
2017-04-20,8808.25,10039.0498046875,11.5600004196167,21491.150390625,9136.400390625
2017-04-21,8816.75,10008.150390625,11.420000076293945,21551.19921875,9119.400390625
2017-04-24,8953.7001953125,10058.349609375,11.630000114440918,21857.146484375,9217.9501953125
2017-04-25,9056.2001953125,10091.25,11.15999984741211,22054.443359375,9306.599609375
2017-04-26,9133.2001953125,9966.75,11.739999771118164,22242.591796875,9351.849609375
2017-04-27,9106.400390625,10012.349609375,11.069999694824219,22326.041015625,9342.150390625
2017-04-28,9066.0498046875,9943.7001953125,10.859999656677246,22357.990234375,9304.0498046875
2017-05-02,9117.849609375,10006.349609375,11.449999809265137,22341.08984375,9313.7998046875
2017-05-03,9088.0498046875,10131.0498046875,11.529999732971191,22307.041015625,9311.9501953125
2017-05-04,9227.099609375,10106.5,11.329999923706055,22719.8359375,9359.900390625
2017-05-05,9164.5,10086.349609375,11.989999771118164,22604.685546875,9285.2998046875
2017-05-08,9180.599609375,10209.150390625,11.670000076293945,22767.0859375,9314.0498046875
2017-05-09,9165.75,10279.599609375,11.109999656677246,22707.037109375,9316.849609375
2017-05-10,9280.2998046875,10219.5498046875,10.949999809265137,22830.083984375,9407.2998046875
2017-05-11,9277.900390625,10256.099609375,10.84000015258789,22818.18359375,9422.400390625
2017-05-12,9232.7001953125,10367.2998046875,10.630000114440918,22671.435546875,9400.900390625
2017-05-15,9309.5,10339.75,10.680000305175781,22821.234375,9445.400390625
2017-05-16,9347.4501953125,10461.2998046875,10.5600004196167,22928.333984375,9512.25
2017-05-17,9344.0498046875,10437.2998046875,10.640000343322754,22935.68359375,9525.75
2017-05-18,9259.25,10545.599609375,11.789999961853027,22698.3359375,9429.4501953125
2017-05-19,9246.599609375,10456.349609375,11.300000190734863,22769.53515625,9427.900390625
2017-05-22,9196.5,10504.849609375,11.199999809265137,22652.5859375,9438.25
2017-05-23,9158.4501953125,10510.2001953125,12.199999809265137,22582.5390625,9386.150390625
2017-05-24,9143.7001953125,10509.2001953125,11.829999923706055,22536.0390625,9360.5498046875
2017-05-25,9348.75,10738.349609375,10.449999809265137,23190.53125,9509.75
2017-05-26,9419.75,10735.400390625,10.859999656677246,23361.927734375,9595.099609375
2017-05-29,9438.0498046875,10568.349609375,11.789999961853027,23182.48046875,9604.900390625
2017-05-30,9476.650390625,10609.0,11.770000457763672,23306.978515625,9624.5498046875
2017-05-31,9510.0,10549.099609375,11.760000228881836,23424.529296875,9621.25
2017-06-01,9474.599609375,10574.7001953125,11.3100004196167,23309.87890625,9616.099609375
2017-06-02,9514.0,10608.9501953125,10.8100004196167,23375.62890625,9653.5
2017-06-05,9532.5,10660.099609375,11.020000457763672,23459.376953125,9675.099609375
2017-06-06,9519.25,10907.25,11.130000114440918,23416.029296875,9637.150390625
2017-06-07,9559.2001953125,10701.25,10.890000343322754,23567.376953125,9663.900390625
2017-06-08,9597.2998046875,10550.0,11.069999694824219,23535.826171875,9647.25
2017-06-09,9664.25,10442.650390625,10.859999656677246,23690.625,9668.25
2017-06-12,9607.9501953125,10470.75,11.420000076293945,23470.17578125,9616.400390625
2017-06-13,9636.75,10339.0,11.34000015258789,23477.576171875,9606.900390625
2017-06-14,9617.25,10366.099609375,11.180000305175781,23498.42578125,9618.150390625
2017-06-15,9578.0,10278.0498046875,11.329999923706055,23391.478515625,9578.0498046875
2017-06-16,9626.5,10189.5,10.920000076293945,23502.4765625,9588.0498046875
2017-06-19,9726.900390625,10197.900390625,10.630000114440918,23741.875,9657.5498046875
2017-06-20,9684.349609375,10289.9501953125,10.65999984741211,23697.673828125,9653.5
2017-06-21,9693.7001953125,10223.400390625,10.920000076293945,23708.474609375,9633.599609375
2017-06-22,9721.4501953125,10199.5498046875,11.210000038146973,23735.82421875,9630.0
2017-06-23,9644.400390625,10170.599609375,11.5600004196167,23542.4765625,9574.9501953125
2017-06-27,9539.0498046875,10068.849609375,12.510000228881836,23215.98046875,9511.400390625
2017-06-28,9520.75,10133.5498046875,11.989999771118164,23235.580078125,9491.25
2017-06-29,9524.150390625,10124.400390625,11.380000114440918,23227.03125,9504.099609375
2017-06-30,9494.2001953125,10155.0498046875,11.729999542236328,23210.9296875,9520.900390625
2017-07-03,9521.7001953125,10189.849609375,11.199999809265137,23272.53125,9615.0
2017-07-04,9524.75,10213.400390625,11.279999732971191,23213.9296875,9613.2998046875
2017-07-05,9546.349609375,10160.650390625,11.149999618530273,23352.328125,9637.599609375
2017-07-06,9606.25,10148.900390625,10.979999542236328,23466.376953125,9674.5498046875
2017-07-07,9565.7998046875,10087.7998046875,10.869999885559082,23448.876953125,9665.7998046875
2017-07-10,9633.599609375,10360.099609375,10.90999984741211,23674.775390625,9771.0498046875
2017-07-11,9605.2001953125,10430.0,10.890000343322754,23584.326171875,9786.0498046875
2017-07-12,9643.099609375,10401.5,11.050000190734863,23695.173828125,9816.099609375
2017-07-13,9729.150390625,10440.5498046875,11.25,23888.373046875,9891.7001953125
2017-07-14,9740.4501953125,10330.650390625,11.170000076293945,23937.421875,9886.349609375
2017-07-17,9788.0,10445.849609375,11.460000038146973,24014.771484375,9915.9501953125
2017-07-18,9773.5,10493.2001953125,11.489999771118164,24021.771484375,9827.150390625
2017-07-19,9825.4501953125,10583.7998046875,11.260000228881836,24152.369140625,9899.599609375
2017-07-20,9866.900390625,10491.150390625,11.319999694824219,24213.068359375,9873.2998046875
2017-07-21,9888.2001953125,10711.5498046875,11.09000015258789,24256.76953125,9915.25
2017-07-24,9926.599609375,10823.5498046875,11.3100004196167,24420.56640625,9966.400390625
2017-07-25,9958.7998046875,10810.349609375,10.90999984741211,24520.4140625,9964.5498046875
2017-07-26,9986.849609375,10782.9501953125,11.170000076293945,24670.412109375,10020.650390625
2017-07-27,10163.7998046875,10612.2998046875,11.220000267028809,24922.111328125,10020.5498046875
2017-07-28,10167.75,10699.4501953125,11.140000343322754,24811.01171875,10014.5
2017-07-31,10269.25,10755.75,11.899999618530273,25103.359375,10077.099609375
2017-08-01,10262.7001953125,10801.849609375,11.90999984741211,25122.5078125,10114.650390625
2017-08-02,10219.4501953125,10727.349609375,11.9399995803833,25054.908203125,10081.5
2017-08-03,10086.2998046875,10682.5,11.640000343322754,24674.763671875,10013.650390625
2017-08-04,10137.5498046875,10757.9501953125,11.390000343322754,24827.16015625,10066.400390625
2017-08-07,10199.25,10678.7998046875,11.899999618530273,24906.060546875,10057.400390625
2017-08-08,10101.599609375,10623.7001953125,12.770000457763672,24599.21484375,9978.5498046875
2017-08-09,10022.25,10613.5498046875,13.449999809265137,24374.31640625,9908.0498046875
2017-08-10,9923.150390625,10662.349609375,13.800000190734863,24217.068359375,9820.25
2017-08-11,9837.349609375,10647.0498046875,15.199999809265137,23985.470703125,9710.7998046875
2017-08-14,9909.400390625,10587.2998046875,14.380000114440918,24115.46875,9794.150390625
2017-08-16,10046.099609375,10659.7001953125,14.239999771118164,24437.416015625,9897.2998046875
2017-08-17,10020.5,10797.7998046875,14.34000015258789,24236.96875,9904.150390625
2017-08-18,9942.349609375,10570.0,14.569999694824219,24074.169921875,9837.400390625
2017-08-21,9893.400390625,10440.0498046875,14.819999694824219,23936.22265625,9754.349609375
2017-08-22,9910.25,10446.25,14.109999656677246,23974.169921875,9765.5498046875
2017-08-23,10056.900390625,10478.25,13.180000305175781,24316.517578125,9852.5
2017-08-24,10040.7001953125,10503.900390625,12.569999694824219,24273.91796875,9857.0498046875
2017-08-28,10097.0,10592.2998046875,12.640000343322754,24376.81640625,9912.7998046875
2017-08-29,9976.650390625,10506.0,13.539999961853027,24128.66796875,9796.0498046875
2017-08-30,10071.4501953125,10493.25,12.890000343322754,24308.416015625,9884.400390625
2017-08-31,10098.5,10558.25,11.949999809265137,24318.1171875,9917.900390625
2017-09-01,10103.2998046875,10514.400390625,11.680000305175781,24433.716796875,9974.400390625
2017-09-04,10035.650390625,10441.75,13.170000076293945,24236.568359375,9912.849609375
2017-09-05,10071.150390625,10498.0,12.890000343322754,24328.017578125,9952.2001953125
2017-09-06,10077.75,10421.650390625,13.119999885559082,24278.869140625,9916.2001953125
2017-09-07,10110.0,10460.9501953125,13.010000228881836,24304.6171875,9929.900390625
2017-09-08,10121.0,10456.650390625,12.960000038146973,24370.517578125,9934.7998046875
2017-09-11,10185.900390625,10459.5,12.359999656677246,24671.962890625,10006.0498046875
2017-09-12,10250.0,10501.099609375,11.760000228881836,24784.412109375,10093.0498046875
2017-09-13,10246.0,10505.2998046875,11.760000228881836,24831.51171875,10079.2998046875
2017-09-14,10257.9501953125,10496.0498046875,11.470000267028809,24911.9609375,10086.599609375
2017-09-15,10238.5,10599.75,11.680000305175781,24844.01171875,10085.400390625
2017-09-18,10292.900390625,10649.5,11.4399995803833,25046.609375,10153.099609375
2017-09-19,10265.400390625,10654.849609375,11.470000267028809,25041.259765625,10147.5498046875
2017-09-20,10246.75,10651.349609375,11.630000114440918,24964.759765625,10141.150390625
2017-09-21,10218.599609375,10653.849609375,11.630000114440918,24798.9609375,10121.900390625
2017-09-22,10064.900390625,10632.099609375,12.8100004196167,24368.56640625,9964.400390625
2017-09-25,9952.75,10569.150390625,13.34000015258789,24164.76953125,9872.599609375
2017-09-26,9952.400390625,10548.5,12.930000305175781,24198.869140625,9871.5
2017-09-27,9807.7001953125,10544.2001953125,13.859999656677246,23812.671875,9735.75
2017-09-28,9917.9501953125,10521.900390625,13.170000076293945,24007.87109375,9768.9501953125
2017-09-29,9939.349609375,10475.349609375,12.489999771118164,24052.720703125,9788.599609375
2017-10-03,9999.7998046875,10546.099609375,12.460000038146973,24103.12109375,9859.5
2017-10-04,10000.5498046875,10539.849609375,11.800000190734863,24113.021484375,9914.900390625
2017-10-05,9956.9501953125,10524.650390625,11.710000038146973,24057.771484375,9888.7001953125
2017-10-06,9985.0498046875,10655.349609375,11.119999885559082,24189.71875,9979.7001953125
2017-10-09,10002.349609375,10680.2001953125,11.390000343322754,24251.619140625,9988.75
2017-10-10,10019.650390625,10726.2001953125,11.109999656677246,24347.166015625,10016.9501953125
2017-10-11,9958.0,10785.25,11.729999542236328,24107.169921875,9984.7998046875
2017-10-12,10046.650390625,10881.2998046875,11.039999961853027,24360.966796875,10096.400390625
2017-10-13,10165.25,10924.2001953125,11.260000228881836,24688.86328125,10167.4501953125
2017-10-16,10160.900390625,10961.599609375,11.3100004196167,24702.763671875,10230.849609375
2017-10-17,10133.849609375,10942.7001953125,11.609999656677246,24645.3125,10234.4501953125
2017-10-18,10034.650390625,10910.150390625,11.539999961853027,24313.466796875,10210.849609375
2017-10-19,9934.75,10890.7998046875,12.399999618530273,24009.470703125,10146.5498046875
2017-10-23,9929.400390625,10997.849609375,12.329999923706055,24088.62109375,10184.849609375
2017-10-24,9978.400390625,10884.7998046875,11.59000015258789,24221.869140625,10207.7001953125
2017-10-25,10144.900390625,10925.4501953125,11.760000228881836,25035.609375,10295.349609375
2017-10-26,10156.599609375,10883.0498046875,11.619999885559082,25021.908203125,10343.7998046875
2017-10-27,10178.849609375,10862.0498046875,11.479999542236328,24839.26171875,10323.0498046875
2017-10-30,10222.400390625,10854.2998046875,12.109999656677246,24988.259765625,10363.650390625
2017-10-31,10235.7001953125,10837.900390625,12.4399995803833,25019.05859375,10335.2998046875
2017-11-01,10437.599609375,10817.2998046875,12.140000343322754,25490.15234375,10440.5
2017-11-02,10464.75,10845.849609375,12.010000228881836,25427.005859375,10423.7998046875
2017-11-03,10530.849609375,10839.0498046875,11.90999984741211,25650.400390625,10452.5
2017-11-06,10530.2001953125,10929.900390625,13.020000457763672,25570.853515625,10451.7998046875
2017-11-07,10418.75,11172.099609375,13.239999771118164,25300.505859375,10350.150390625
2017-11-08,10358.4501953125,11245.900390625,13.609999656677246,25184.056640625,10303.150390625
2017-11-09,10361.7998046875,11248.4501953125,13.270000457763672,25291.0546875,10308.9501953125
2017-11-10,10407.0498046875,11222.5498046875,13.479999542236328,25498.65234375,10321.75
2017-11-13,10312.2998046875,11236.2001953125,14.050000190734863,25358.005859375,10224.9501953125
2017-11-14,10292.4501953125,11168.75,14.170000076293945,25284.306640625,10186.599609375
2017-11-15,10251.5,11122.900390625,14.270000457763672,25218.607421875,10118.0498046875
2017-11-16,10345.400390625,11317.25,13.460000038146973,25446.3046875,10214.75
2017-11-17,10498.650390625,11150.0,13.710000038146973,25728.1015625,10283.599609375
2017-11-20,10478.2001953125,11100.099609375,13.430000305175781,25768.30078125,10298.75
2017-11-21,10491.7001953125,11119.4501953125,13.720000267028809,25757.201171875,10326.900390625
2017-11-22,10518.400390625,11117.5,14.039999961853027,25766.3515625,10342.2998046875
2017-11-23,10485.0,11230.599609375,13.869999885559082,25735.951171875,10348.75
2017-11-24,10505.849609375,11306.400390625,13.510000228881836,25779.3515625,10389.7001953125
2017-11-27,10544.2001953125,11314.25,13.029999732971191,25891.6484375,10399.5498046875
2017-11-28,10544.7001953125,11270.599609375,13.149999618530273,25846.099609375,10370.25
2017-11-29,10515.5498046875,11232.9501953125,13.0600004196167,25795.3984375,10361.2998046875
2017-11-30,10324.849609375,11115.349609375,13.550000190734863,25332.10546875,10226.5498046875
2017-12-01,10256.150390625,10948.5,14.800000190734863,25191.65625,10121.7998046875
2017-12-04,10241.5498046875,11081.650390625,14.859999656677246,25074.80859375,10127.75
2017-12-05,10251.25,11025.400390625,15.010000228881836,25124.556640625,10118.25
2017-12-06,10119.25,11074.900390625,15.09000015258789,24851.51171875,10044.099609375
2017-12-07,10198.150390625,11163.5,14.270000457763672,25056.958984375,10166.7001953125
2017-12-08,10328.0,11173.400390625,13.670000076293945,25320.85546875,10265.650390625
2017-12-11,10394.7001953125,11324.0,14.149999618530273,25404.5546875,10322.25
2017-12-12,10298.650390625,11272.4501953125,15.260000228881836,25125.15625,10240.150390625
2017-12-13,10248.7001953125,11251.7001953125,15.949999809265137,25000.05859375,10192.9501953125
2017-12-14,10310.5498046875,11275.400390625,16.40999984741211,25167.90625,10252.099609375
2017-12-15,10418.0,11288.2998046875,14.9399995803833,25440.005859375,10333.25
2017-12-18,10477.75,11315.2001953125,13.119999885559082,25594.25390625,10388.75
2017-12-19,10522.25,11240.650390625,12.1899995803833,25715.900390625,10463.2001953125
2017-12-20,10475.9501953125,11304.2001953125,12.1899995803833,25591.40234375,10444.2001953125
2017-12-21,10471.650390625,11374.2998046875,12.09000015258789,25554.00390625,10440.2998046875
2017-12-22,10523.2998046875,11501.900390625,11.59000015258789,25648.251953125,10493.0
2017-12-26,10526.849609375,11507.400390625,12.050000190734863,25674.951171875,10531.5
2017-12-27,10455.7001953125,11509.25,12.489999771118164,25495.75390625,10490.75
2017-12-28,10437.5498046875,11496.400390625,12.300000190734863,25489.703125,10477.900390625
2017-12-29,10475.150390625,11665.75,12.670000076293945,25539.15234375,10530.7001953125
2018-01-01,10373.7001953125,11565.75,13.350000381469727,25317.8046875,10530.7001953125
2018-01-02,10398.400390625,11602.349609375,13.6899995803833,25337.955078125,10442.2001953125
2018-01-03,10386.349609375,11586.7001953125,13.619999885559082,25318.3046875,10443.2001953125
2018-01-04,10428.9501953125,11590.7998046875,13.420000076293945,25462.302734375,10504.7998046875
2018-01-05,10473.25,11633.5498046875,13.109999656677246,25601.552734375,10558.849609375
2018-01-08,10520.0,11776.849609375,13.739999771118164,25675.80078125,10623.599609375
2018-01-09,10499.5,11790.849609375,13.850000381469727,25703.501953125,10637.0
2018-01-10,10464.5498046875,12054.7001953125,14.039999961853027,25617.00390625,10632.2001953125
2018-01-11,10486.25,12103.099609375,14.010000228881836,25660.6015625,10651.2001953125
2018-01-12,10531.5498046875,12099.2001953125,13.729999542236328,25748.751953125,10681.25
2018-01-15,10785.599609375,11992.7998046875,14.3100004196167,26068.896484375,10741.5498046875
2018-01-16,10736.5498046875,12430.9501953125,14.09000015258789,25974.59765625,10700.4501953125
2018-01-17,10837.849609375,12531.400390625,13.859999656677246,26288.794921875,10788.5498046875
2018-01-18,10951.849609375,12570.7001953125,13.960000038146973,26537.091796875,10817.0
2018-01-19,11073.25,12633.849609375,13.979999542236328,26909.1875,10894.7001953125
2018-01-22,11093.150390625,12894.9501953125,15.390000343322754,27040.884765625,10966.2001953125
2018-01-23,11195.0498046875,13048.900390625,16.229999542236328,27390.28125,11083.7001953125
2018-01-24,11212.25,13249.5498046875,18.040000915527344,27398.232421875,11086.0
2018-01-25,11232.650390625,13117.849609375,17.510000228881836,27445.33203125,11069.650390625
2018-01-29,11331.25,13242.5,17.889999389648438,27498.12890625,11130.400390625
2018-01-30,11208.150390625,13107.9501953125,16.420000076293945,27268.734375,11049.650390625
2018-01-31,11262.150390625,12986.400390625,15.930000305175781,27379.130859375,11027.7001953125
2018-02-01,11231.75,12964.599609375,14.109999656677246,27220.3828125,11016.900390625
2018-02-02,10886.900390625,12983.599609375,15.25,26450.84375,10760.599609375
2018-02-05,10685.150390625,12936.900390625,16.049999237060547,26098.447265625,10666.5498046875
2018-02-06,10572.5,12562.349609375,20.020000457763672,25811.0,10498.25
2018-02-07,10539.9501953125,12450.0498046875,19.469999313354492,25669.701171875,10476.7001953125
2018-02-08,10656.900390625,12588.349609375,17.770000457763672,25920.349609375,10576.849609375
2018-02-09,10467.0498046875,12492.7001953125,19.229999542236328,25463.353515625,10454.9501953125
2018-02-12,10562.0,12422.650390625,17.8799991607666,25701.30078125,10539.75
2018-02-14,10498.099609375,12420.0,17.18000030517578,25340.955078125,10500.900390625
2018-02-15,10560.400390625,12456.5,16.31999969482422,25424.0546875,10545.5
2018-02-16,10464.900390625,12437.9501953125,16.3799991607666,25163.607421875,10452.2998046875
2018-02-19,10437.7001953125,12331.400390625,16.670000076293945,25058.259765625,10378.400390625
2018-02-20,10381.099609375,12372.0,16.8700008392334,24874.111328125,10360.400390625
2018-02-21,10405.5498046875,12660.0498046875,15.920000076293945,24936.41015625,10397.4501953125
2018-02-22,10396.849609375,12730.25,14.829999923706055,24954.908203125,10382.7001953125
2018-02-23,10519.0,12871.150390625,14.199999809265137,25302.205078125,10491.0498046875
2018-02-26,10678.650390625,12713.150390625,13.699999809265137,25687.6015625,10582.599609375
2018-02-27,10561.650390625,12746.7998046875,13.920000076293945,25383.3046875,10554.2998046875
2018-02-28,10439.099609375,12809.0,13.8100004196167,25107.109375,10492.849609375
2018-03-01,10372.599609375,12769.4501953125,14.069999694824219,24902.26171875,10458.349609375
2018-03-05,10337.5498046875,12857.650390625,15.399999618530273,24818.41015625,10358.849609375
2018-03-06,10200.650390625,12706.099609375,16.25,24448.166015625,10249.25
2018-03-07,10054.5498046875,12677.150390625,15.699999809265137,24133.818359375,10154.2001953125
2018-03-08,10209.099609375,12682.400390625,14.59000015258789,24477.365234375,10242.650390625
2018-03-09,10194.2001953125,12747.25,14.529999732971191,24296.166015625,10226.849609375
2018-03-12,10346.7998046875,12923.400390625,14.489999771118164,24663.912109375,10421.400390625
2018-03-13,10384.75,12734.2001953125,14.460000038146973,24738.36328125,10426.849609375
2018-03-14,10387.7998046875,12786.9501953125,14.359999656677246,24851.361328125,10410.900390625
2018-03-15,10373.400390625,12762.2998046875,14.329999923706055,24791.560546875,10360.150390625
2018-03-16,10211.25,12698.400390625,15.220000267028809,24489.265625,10195.150390625
2018-03-19,10112.7998046875,12421.2998046875,15.819999694824219,24244.818359375,10094.25
2018-03-20,10132.9501953125,12609.099609375,15.609999656677246,24167.91796875,10124.349609375
2018-03-21,10199.5498046875,12608.849609375,15.109999656677246,24255.318359375,10155.25
2018-03-22,10140.7998046875,12489.599609375,15.25,24141.21875,10114.75
2018-03-23,9972.75,12541.099609375,15.550000190734863,23670.125,9998.0498046875
2018-03-26,10207.099609375,12462.400390625,15.199999809265137,24244.068359375,10130.650390625
2018-03-27,10269.5,12518.2001953125,15.550000190734863,24433.8671875,10184.150390625
2018-03-28,10207.599609375,12511.5498046875,15.760000228881836,24263.068359375,10113.7001953125
2018-04-02,10261.349609375,12707.099609375,15.350000381469727,24328.216796875,10211.7998046875
2018-04-03,10311.4501953125,12615.4501953125,15.1899995803833,24510.314453125,10245.0
2018-04-04,10169.25,12490.849609375,16.34000015258789,24129.21875,10128.400390625
2018-04-05,10414.5498046875,12682.5498046875,14.800000190734863,24759.513671875,10325.150390625
2018-04-06,10468.150390625,12603.349609375,14.75,24872.861328125,10331.599609375
2018-04-09,10530.7998046875,12531.2001953125,14.869999885559082,25093.509765625,10379.349609375
2018-04-10,10541.0498046875,12576.5498046875,14.5,25226.5078125,10402.25
2018-04-11,10502.9501953125,12759.099609375,14.720000267028809,25097.958984375,10417.150390625
2018-04-12,10555.900390625,13168.2001953125,14.5600004196167,25194.806640625,10458.650390625
2018-04-13,10569.9501953125,13260.4501953125,14.140000343322754,25200.306640625,10480.599609375
2018-04-16,10658.650390625,13203.099609375,14.260000228881836,25320.5546875,10528.349609375
2018-04-17,10684.2001953125,13162.2998046875,14.039999961853027,25334.154296875,10548.7001953125
2018-04-18,10605.0,13124.0,14.109999656677246,25102.009765625,10526.2001953125
2018-04-19,10579.7001953125,13273.4501953125,13.75,25125.857421875,10565.2998046875
2018-04-20,10501.400390625,13910.349609375,12.9399995803833,24943.560546875,10564.0498046875
2018-04-23,10479.5498046875,14013.9501953125,13.149999618530273,24960.359375,10584.7001953125
2018-04-24,10547.2998046875,13734.7998046875,11.899999618530273,25041.80859375,10614.349609375
2018-04-25,10466.599609375,13892.400390625,12.399999618530273,24814.111328125,10570.5498046875
2018-04-26,10480.900390625,14026.650390625,12.039999961853027,25010.609375,10617.7998046875
2018-04-27,10614.900390625,13794.900390625,12.020000457763672,25394.3046875,10692.2998046875
2018-04-30,10675.75,13986.25,12.359999656677246,25531.302734375,10739.349609375
2018-05-02,10726.25,13754.2998046875,12.84000015258789,25568.00390625,10718.0498046875
2018-05-03,10743.900390625,13473.9501953125,12.989999771118164,25604.953125,10679.650390625
2018-05-04,10735.7998046875,13453.2998046875,13.25,25645.1015625,10618.25
2018-05-07,10813.599609375,13424.900390625,13.760000228881836,25851.75,10715.5
2018-05-08,10864.5498046875,13379.650390625,14.0600004196167,26090.197265625,10717.7998046875
2018-05-09,10866.7998046875,13453.400390625,14.270000457763672,26154.14453125,10741.7001953125
2018-05-10,10859.2001953125,13427.2998046875,14.430000305175781,26130.6953125,10716.5498046875
2018-05-11,10988.2998046875,13478.599609375,13.979999542236328,26412.84375,10806.5
2018-05-14,11007.599609375,13446.150390625,14.25,26474.841796875,10806.599609375
2018-05-15,11016.650390625,13504.9501953125,13.170000076293945,26473.69140625,10801.849609375
2018-05-16,10903.2001953125,13525.599609375,13.4399995803833,26181.845703125,10741.099609375
2018-05-17,10875.75,13504.75,13.40999984741211,26073.498046875,10682.7001953125
2018-05-18,10783.2001953125,13459.150390625,14.149999618530273,25875.298828125,10596.400390625
2018-05-21,10693.650390625,13483.849609375,14.40999984741211,25750.501953125,10516.7001953125
2018-05-22,10721.5498046875,13484.5498046875,13.600000381469727,25777.400390625,10536.7001953125
2018-05-23,10653.7001953125,13464.349609375,14.15999984741211,25684.650390625,10430.349609375
2018-05-24,10781.75,13775.7001953125,13.149999618530273,26016.498046875,10513.849609375
2018-05-25,10885.7998046875,13762.349609375,12.649999618530273,26273.24609375,10605.150390625
2018-05-28,11014.5498046875,13497.7001953125,13.0600004196167,26613.94140625,10688.650390625
2018-05-29,10895.75,13561.0498046875,13.069999694824219,26254.49609375,10633.2998046875
2018-05-30,10899.4501953125,13557.7001953125,13.40999984741211,26327.494140625,10614.349609375
2018-05-31,11131.7001953125,13666.0,13.220000267028809,26955.88671875,10736.150390625
2018-06-01,11058.0498046875,13558.5498046875,13.569999694824219,26692.490234375,10696.2001953125
2018-06-04,10881.0498046875,13595.099609375,13.880000114440918,26257.24609375,10628.5
2018-06-05,10889.2998046875,13408.900390625,13.319999694824219,26250.6953125,10593.150390625
2018-06-06,10965.099609375,13528.7998046875,12.550000190734863,26367.29296875,10684.650390625
